"","X","Amplitude_ID","Merged_ID","Total_Events","Total_Sessions","Usage_Time","First_Seen","Last_Seen","Num_Purchases","Total_Spent","amplitude_id","user_id","carrier","city","country","device","device_type","dma","ip_address","language","library","os","paying","platform","region","start_version","version","gp.Active.Projects","gp.Collected.Daily.Artwork","gp.Push.Enabled","gp.camera_permission","gp.camera_roll_count","gp.daily_artwork_count","gp.photos_permission","gp.project_count","gp.push_enabled"
"2366","V2518",6593408032,"","8","2","a few seconds","Feb 6th, 2016 (UTC)","Jun 28th, 2016 (UTC)","0","$0.00",6593408032,"CloudKit-6a5596d91c38e18b75bf378c985f42394c8cc74e6361a9d0f39f1b6a5a1f6b2deddecf225f92d7e0c9f0b3bc8bc334ef63173475913d2d3d4cb1fb1c6f1a952d","Verizon","Cartersville","United States","Apple iPhone","Apple iPhone 6s","Atlanta, GA","107.135.54.208","English","amplitude-ios/3.7.0","ios 9.2","","iOS","Georgia","","3.3.3",NA,NA,"","false",106,1,"true",3,"false"
"2367","V2519",8179143968,"","35","2","2 minutes","Jul 17th, 2016 (UTC)","Jul 17th, 2016 (UTC)","0","$0.00",8179143968,"","","Birmingham","United Kingdom","Apple iPad","Apple iPad 4","","92.236.147.70","English","amplitude-ios/3.8.2","ios 9.3.2","","iOS","Birmingham","3.5.0","3.5.0",NA,NA,"","false",60,0,"true",12,"false"
"2368","V2520",8290138528,"","193","6","16 minutes","Jul 21st, 2016 (UTC)","Jul 23rd, 2016 (UTC)","0","$0.00",8290138528,"CloudKit-2529ca574c6dff72b61524a6be5bf75735374135a39f28a8513662e52754f444790ff3850e98bb3726c7c1b3440540977a1237ef4b661d5443464ff6dcc87dee","VIVO","Blumenau","Brazil","Apple iPhone","Apple iPhone 5s","","191.189.208.46","Portuguese","amplitude-ios/3.8.2","ios 9.3.2","","iOS","Santa Catarina","3.5.1","3.5.1",NA,NA,"","true",1155,0,"true",14,"false"
"2369","V2521",5819597920,"",NA,"23","24 minutes","Apr 16th, 2016 (UTC)","Jul 17th, 2016 (UTC)","0","$0.00",5819597920,"CloudKit-4c2026c766e154d1516f70e57db06cfe249eafcc9aca579bb1fadbe68cd9261f4f180d21c0b128f02e97839211a8cacc9387d3faca2ec2361d514f54e9f9a92a","AT&T","San Gabriel","United States","Apple iPhone","Apple iPhone 6","Los Angeles, CA","24.180.31.174","English","amplitude-ios/3.8.2","ios 9.3.2","","iOS","California","3.3.2","3.5.0",4,NA,"","false",2835,0,"true",20,"false"
"2370","V2522",8448550496,"","3","1","a few seconds","Jul 26th, 2016 (UTC)","Jul 26th, 2016 (UTC)","0","$0.00",8448550496,"CloudKit-9e58dc689ebd3ab19174db494e7c024358e2b4de538b7ccb7feecc533d0247e85bb9ce575cfccc5795a906bb490234cdec7971c9e8f2e43081c096e5380db1c6","E-Plus","Bonn","Germany","Apple iPhone","Apple iPhone 6","","94.220.155.4","German","amplitude-ios/3.8.1","ios 9.3.2","","iOS","North Rhine-Westphalia","3.4.0","3.4.0",NA,NA,"","true",0,0,"false",0,"false"
"2371","V2523",5923571744,"",NA,NA,"","","",NA,"",5923571744,"CloudKit-cb7b0808a3b287c20261512b61ca4dab4ae6d3b8e42c123e882a5511a64cd7b63cc08680fa7a6bb328b457f09dd5e4abb21f2748964f179fbdf41f5147f7f283","Sprint","Christiansted","U.S. Virgin Islands","Apple iPhone","Apple iPhone 6s Plus","","208.84.195.24","English","amplitude-ios/3.8.1","ios 9.3.2","","iOS","Saint Croix Island","3.3.2","3.4.0",61,NA,"","false",3897,30,"true",71,"false"
"2372","V2524",6591247776,"","26","7","a minute","Feb 16th, 2016 (UTC)","Jul 15th, 2016 (UTC)","0","$0.00",6591247776,"CloudKit-448e48b8092b36c3d2ae0899c7c6a42f5df614974ff3434482adda79b4bdcfc6aebcbbd3b1014ef0d5d7fd5a0381105a8fe0c996146dcb81a7501df6820055f3","movistar","Barcelona","Spain","Apple iPhone","Apple iPhone 6s Plus","","79.153.120.167","English","amplitude-ios/3.8.2","ios 9.3.1","","iOS","Barcelona","","3.5.0",2,NA,"","false",4,0,"true",13,"false"
"2373","V2525",6590347680,"6876679097","154","2","10 minutes","Feb 16th, 2016 (UTC)","Jul 23rd, 2016 (UTC)","0","$0.00",6590347680,"CloudKit-bcf82b832f7ffe725a729afcff098a37cb71d2f577592ba5075612053507158d5792aea422d9110fc968c8adb1eed78c26cf73b3b43a5dcaa530a6af7eb3bc94","Verizon","Farmington","United States","Apple iPhone","Apple iPhone 6s","Detroit, MI","68.255.165.145","English","amplitude-ios/3.8.2","ios 9.3.2","","iOS","Michigan","","3.5.1",NA,NA,"","false",1779,0,"true",12,"true"
"2374","V2526",5948080032,"","251","11","18 minutes","May 4th, 2016 (UTC)","Jul 3rd, 2016 (UTC)","0","$0.00",5948080032,"CloudKit-8a3b576da2ae70bf47cbeccc12ac946962316c5b9a77d38213913875009416774ca33562016c17354d3b756e8570d70e22263cbb9fe1d71be6cc40e09739bc86","KDDI","Tokyo","Japan","Apple iPhone","Apple iPhone 6","","106.133.81.37","Japanese","amplitude-ios/3.8.1","ios 9.3.1","","iOS","Tokyo","3.3.2","3.4.0",NA,NA,"","false",7470,0,"true",10,"false"
"2375","V2527",7358334432,"","211","4","19 minutes","Jun 20th, 2016 (UTC)","Jul 25th, 2016 (UTC)","0","$0.00",7358334432,"","Zain KSA","Riyadh","Saudi Arabia","Apple iPhone","Apple iPhone 5s","","51.39.200.169","English","amplitude-ios/3.8.2","ios 9.3.2","","iOS","Ar Riyāḑ","3.3.3","3.5.1",NA,NA,"","false",364,0,"true",13,"true"
"2376","V2528",6229192544,"","86","4","9 minutes","May 14th, 2016 (UTC)","Jul 19th, 2016 (UTC)","0","$0.00",6229192544,"","AT&T","Madison","United States","Apple iPhone","Apple iPhone 6","Madison, WI","24.240.43.200","English","amplitude-ios/3.8.2","ios 9.3.2","","iOS","Wisconsin","3.3.3","3.5.0",NA,NA,"","false",2477,0,"true",17,"false"
"2377","V2529",6592070688,"8134375047","49","2","2 minutes","Feb 8th, 2016 (UTC)","Jul 19th, 2016 (UTC)","0","$0.00",6592070688,"CloudKit-05811314d0f0be6ebe0ab58becf63e887a2321c91e69b849dd4af0b61c62899555e67b7de85cd78c38d529c5833b5ec9795e43494d08ca47293771da5f5edab4","movistar","Santiago","Chile","Apple iPhone","Apple iPhone 6","","191.126.53.63","Spanish","amplitude-ios/3.8.2","ios 9.3.2","","iOS","Santiago Metropolitan","","3.5.0",NA,NA,"","false",227,0,"true",12,"false"
"2378","V2530",7092266336,"","3","3","a few seconds","Jun 11th, 2016 (UTC)","Jul 25th, 2016 (UTC)","0","$0.00",7092266336,"","","Buenos Aires","Argentina","Apple iPad","Apple iPad 2","","181.28.138.231","Portuguese","amplitude-ios/3.7.0","ios 9.3.2","","iOS","Buenos Aires F.D.","3.3.3","3.3.3",NA,NA,"","false",3664,0,"true",0,"true"
"2379","V2531",8256654944,"","62","1","3 minutes","Jul 19th, 2016 (UTC)","Jul 19th, 2016 (UTC)","0","$0.00",8256654944,"","Indosat","Semarang","Indonesia","Apple iPhone","Apple iPhone 5s","","120.169.254.172","Indonesian","amplitude-ios/3.8.2","ios 9.3.2","","iOS","Central Java","3.5.1","3.5.1",NA,NA,"","false",0,0,"true",11,"false"
"2380","V2532",5923031648,"","103","5","6 minutes","Apr 19th, 2016 (UTC)","Jul 22nd, 2016 (UTC)","0","$0.00",5923031648,"CloudKit-b8cb7d52c5bc2d03cf24b37d7df56ec43e37dec5e0c195dfaec26aa23059935fe00ef7c5672ca6566bec738ebb85bc1d1f8791655ec7fb8888d51b2ceec65c80","OPT","Noumea","New Caledonia","Apple iPhone","Apple iPhone 5","","202.22.140.185","French","amplitude-ios/3.8.2","ios 9.3.2","","iOS","South Province","3.3.1","3.5.1",0,NA,"false","false",1284,0,"true",11,"false"
"2381","V2533",8134550624,"",NA,NA,"","","",NA,"",8134550624,"CloudKit-00723cc5d242453bd27cf7aca7f9c909e58080bf73afb8c1eff3e2ab2527011c4813a2ad2b99be54eaec5fd35da2e24a2a4a946641c2b0f3545110d45756b4e9","Verizon","Irvine","United States","Apple iPhone","Apple iPhone 6s","Los Angeles, CA","98.180.144.215","English","amplitude-ios/3.8.2","ios 9.3.2","","iOS","California","3.5.0","3.5.1",NA,NA,"","false",165,9,"true",15,"true"
"2382","V2534",6590553376,"7781439315","13","1","a minute","Feb 9th, 2016 (UTC)","Jul 4th, 2016 (UTC)","0","$0.00",6590553376,"CloudKit-cf059eca2007dff36f254dd0b87bc5199f493ab8a97bce42677b4d9bd471581dd77f4b17a274edfd3be00de78587b14e94250b02236f6c3e85680530c3d5cb22","Verizon","Orlando","United States","Apple iPad","Apple iPad Air 2","Orlando-Daytona Beach, FL","184.90.242.11","English","amplitude-ios/3.7.0","ios 9.3.2","","iOS","Florida","","3.3.3",NA,NA,"","false",1489,6,"true",7,"true"
"2383","V2535",8361374560,"",NA,"8","an hour","Jul 23rd, 2016 (UTC)","Jul 26th, 2016 (UTC)","0","$0.00",8361374560,"CloudKit-ebed61194c280a18396bb3c258f905565c432b6fd1ab6e1fec110afecd8805a53f2bf974a35524692dc0f0e44db0c63647037148bec36175b5c5d68d08b74202","Carrier","The Bronx","United States","Apple iPad","Apple iPad Mini","New York, NY","63.143.194.192","English","amplitude-ios/3.8.2","ios 9.3.2","","iOS","New York","3.5.1","3.5.1",NA,NA,"","false",1466,0,"true",13,"false"
"2384","V2536",6068744160,"",NA,NA,"","","",NA,"",6068744160,"CloudKit-e1fbafa5ef964ce013276e33e7b75c9d6974b8885d7a8feeb026b913961e8182d4c37478bc0077d1340b80090a8e4aacfa68ab0a104909c5bb1b8f12a036418b","T-Mobile","Manchester","United States","Apple iPhone","Apple iPhone 6","Boston, MA-Manchester, NH","73.143.213.171","English","amplitude-ios/3.8.2","ios 9.3.2","","iOS","New Hampshire","3.3.3","3.5.0",NA,NA,"","false",5958,3,"true",15,"false"
"2385","V2537",7907983840,"","153","6","17 minutes","Jul 8th, 2016 (UTC)","Jul 11th, 2016 (UTC)","0","$0.00",7907983840,"CloudKit-21e6eb0ecb01036e0fe346f4a9cede5c83984aa58367d73330c3894f2741c20bead5e76dbac8117196f3c15a6528093e148e82020a11634ab009fe47bbff6819","Orange España","Dos Hermanas","Spain","Apple iPhone","Apple iPhone 6s","","84.78.24.66","Spanish","amplitude-ios/3.8.1","ios 9.3.2","","iOS","Seville","3.4.0","3.4.0",NA,NA,"","false",1238,0,"true",0,"false"
"2386","V2538",7812213728,"","28","1","3 minutes","Jul 5th, 2016 (UTC)","Jul 5th, 2016 (UTC)","0","$0.00",7812213728,"CloudKit-c647376ab753fb8aaf0bcc8577ea1a2fd9f7d6dad160497a6cd8a22fb7e67cb303ac9b8ab4e0812427882bab274702f5a468a694eaf631308326889169a92bc8","EE","Manchester","United Kingdom","Apple iPhone","Apple iPhone 6 Plus","","178.96.143.14","English","amplitude-ios/3.8.1","ios 9.3.2","","iOS","Manchester","3.4.0","3.4.0",NA,NA,"","false",2425,0,"true",1,"true"
"2387","V2539",6301949856,"",NA,"5","9 minutes","May 17th, 2016 (UTC)","Jul 20th, 2016 (UTC)","0","$0.00",6301949856,"","VODAFONE TR","","Turkey","Apple iPhone","Apple iPhone 6 Plus","","78.169.117.49","Turkish","amplitude-ios/3.8.2","ios 9.3.2","","iOS","Kocaeli","3.3.3","3.5.1",NA,NA,"","true",701,1,"true",18,"false"
"2388","V2540",7733339680,"","46","2","5 minutes","Jul 1st, 2016 (UTC)","Jul 2nd, 2016 (UTC)","0","$0.00",7733339680,"","","Tokyo","Japan","Apple iPod","Apple iPod Touch 5G","","125.194.131.249","Spanish","amplitude-ios/3.8.1","ios 9.3.2","","iOS","Tokyo","3.4.0","3.4.0",NA,NA,"","false",594,0,"true",1,"false"
"2389","V2541",6589293216,"7912637765","34","2","a minute","Feb 9th, 2016 (UTC)","Jul 18th, 2016 (UTC)","0","$0.00",6589293216,"CloudKit-d2e40548f55964131134f6d46922ff7a4d47c4dad2de2b4c7a664246aea531e525ac8a0b2a1cc75e58d714bdbe9a8f925404f71b7c8da4c7f2c849c45e608b07","Kyivstar","","United States","Apple iPhone","Apple iPhone 6s Plus","","209.117.45.10","English","amplitude-ios/3.8.2","ios 9.3.2","","iOS","Massachusetts","","3.5.0",NA,NA,"","false",3107,0,"true",14,"false"
"2390","V2542",6021553440,"",NA,"3","14 minutes","May 7th, 2016 (UTC)","Jun 28th, 2016 (UTC)","0","$0.00",6021553440,"","Verizon","Fort Wayne","United States","Apple iPhone","Apple iPhone 6","Ft. Wayne, IN","184.18.206.221","English","amplitude-ios/3.7.0","ios 9.3.2","","iOS","Indiana","3.3.2","3.3.3",NA,NA,"","false",263,0,"true",1,"false"
"2391","V2543",6075341280,"","7","3","a few seconds","May 9th, 2016 (UTC)","Jul 20th, 2016 (UTC)","0","$0.00",6075341280,"CloudKit-4c691f9753c8fbc245caaf6d181e6894fa4ae40d9e8faf5b6a4045719ecc4ee2e709dd12d98f5de55d7afb785868640301938bf30043d7c98e23116241e426ea","ソフトバンク","Nara","Japan","Apple iPhone","Apple iPhone 6s Plus","","219.104.121.21","Japanese","amplitude-ios/3.8.2","ios 9.3.3","","iOS","Nara","3.3.3","3.5.1",NA,NA,"","false",216,0,"true",11,"false"
"2392","V2544",6467626080,"","227","7","10 minutes","May 22nd, 2016 (UTC)","Jul 16th, 2016 (UTC)","0","$0.00",6467626080,"CloudKit-acec77b438a5bb3a665c1355554cbb3e88bbfc56f61939c041fe505a636f9adc4ec3ff7e960178c4e332257d0cd81d0e61e3da47a9c9be02d54aec06af861c19","AT&T","Portland","United States","Apple iPhone","Apple iPhone 4s","Portland, OR","73.11.27.97","English","amplitude-ios/3.8.1","ios 8.1.3","","iOS","Oregon","3.3.3","3.4.0",NA,NA,"","false",713,0,"true",8,"false"
"2393","V2545",6594642336,"","4","1","a few seconds","Feb 8th, 2016 (UTC)","Jul 12th, 2016 (UTC)","0","$0.00",6594642336,"CloudKit-ef7befb3233c51f3df120c47224f07d6a560984cdd9b3bff02a705ced33dd6f330c8e4d712915a03f8a8f8e9228d4111c8a4c41b3bfd8e1bc4de52ad7bc330b9","AT&T","","United States","Apple iPhone","Apple iPhone 6","","107.77.212.96","English","amplitude-ios/3.8.1","ios 9.3.2","","iOS","California","","3.4.0",NA,NA,"","false",227,0,"true",0,"false"
"2394","V2546",6112488736,"",NA,NA,"","","",NA,"",6112488736,"CloudKit-68dfd973023fa43c513ad82589a6c8ef48abdc1a7e893dfc6242f53ab66450ab2509a70c297f31141830820a79ff203b4eb8c2ffcf44d05d773bb66f5ac38cb3","AT&T","Bloomfield","United States","Apple iPhone","Apple iPhone 6s Plus","New York, NY","72.76.178.92","English","amplitude-ios/3.8.1","ios 9.3.2","","iOS","New Jersey","3.3.3","3.4.0",NA,NA,"","true",2166,1,"true",52,"false"
"2395","V2547",5874580768,"",NA,NA,"","","",NA,"",5874580768,"CloudKit-3a9f4d55c8bf9476514853979673fbcd907a31bf0d132ee5f48db1278254eb38c2325a8ed19d57f4196f734455d4e2546ab2aef4aeb5c818a2af19752d65bb7a","KT","Seoul","South Korea","Apple iPhone","Apple iPhone 6 Plus","","175.223.26.147","Korean","amplitude-ios/3.8.2","ios 9.3.2","true","iOS","Seoul","3.3.2","3.5.1",25,NA,"","false",391,0,"true",72,"true"
"2396","V2548",5897468896,"",NA,"21","44 minutes","Apr 28th, 2016 (UTC)","Jul 21st, 2016 (UTC)","0","$0.00",5897468896,"CloudKit-2607de334d5ac80fcca0c2f1796ebe46ff7389d5af87a2b32d2f9d355768ef97d013f17c71e0e45ca9c8fc54376b64db2f08191da9d6d0e124fd0a5540d734f6","","Menton","France","Apple iPad","Apple iPad Mini 2","","88.187.127.28","French","amplitude-ios/3.8.2","ios 9.3.2","","iOS","Alpes-Maritimes","3.3.2","3.5.1",2,NA,"","true",796,0,"true",14,"true"
"2397","V2549",6590579040,"","5","1","a few seconds","Feb 6th, 2016 (UTC)","Jul 16th, 2016 (UTC)","0","$0.00",6590579040,"CloudKit-b1ee1783375122c7cc75bbb58692ea5a35161952a64e0d04bf0665a3160de4537ecbff55b2efbf9ecd6c82459df911c5a94642819437a342e75e3d2bb269929b","AT&T","Radcliff","United States","Apple iPhone","Apple iPhone 6","Louisville, KY","192.180.151.173","English","amplitude-ios/3.8.2","ios 9.3.2","","iOS","Kentucky","","3.5.0",NA,NA,"","false",0,0,"false",11,"false"
"2398","V2550",5898806176,"",NA,NA,"","","",NA,"",5898806176,"CloudKit-4b19596b390959d76bf972c2213f1212f28b3be9e28686ce6d06d945b32d55ee5347d26b06b7db1760629a3785046298733cf3dfdf7915d5dd5d0a135484453c","Carrier","Milan","Italy","Apple iPhone","Apple iPhone 6s","","95.249.58.69","Italian","amplitude-ios/3.8.2","ios 9.3.2","","iOS","Milan","3.3.2","3.5.1",NA,NA,"","false",613,0,"true",86,"false"
"2399","V2551",5790023264,"6144166648, 6128499775","119","14","8 minutes","Apr 28th, 2016 (UTC)","Jul 19th, 2016 (UTC)","0","$0.00",5790023264,"CloudKit-0b4d09da9c271e6fd046bf809536ef622d7c7995dbfd600e65765042ec5cb307dd6c7f0c2bd600d97873393e1e47ad36ea963b269616bb53c665535999ad3bb9","","Taunusstein","Germany","Apple iPad Mini 4","","","92.217.86.234","English","amplitude-ios/3.8.2","ios 9.3.2","","iOS","Hesse","3.3.2","3.5.1",NA,NA,"","true",59,6,"true",11,"false"
"2400","V2552",5802727456,"8427809372",NA,NA,"","","",NA,"",5802727456,"CloudKit-a390051b1f5b599b44a1245eea8e3e28e166124de3844f1ab6618a8fe6951900a66e00aca4d4a45d5f6af001deed8f4f431dab3d91b6302249a9e9071f5afd07","Singtel","Singapore","Singapore","Apple iPhone","Apple iPhone 6s","","180.255.248.178","English","amplitude-ios/3.8.2","ios 9.3.3","","iOS","Central Singapore Community Development Council","3.3.2","3.5.1",NA,NA,"","false",0,0,"false",11,"false"
"2401","V2553",7697490144,"","13","1","a minute","Jun 30th, 2016 (UTC)","Jun 30th, 2016 (UTC)","0","$0.00",7697490144,"","Sprint","Riverdale","United States","Apple iPhone","Apple iPhone 5s","Atlanta, GA","66.87.103.146","English","amplitude-ios/3.7.0","ios 9.3.2","","iOS","Georgia","3.3.3","3.3.3",NA,NA,"","false",748,0,"true",1,"false"
"2402","V2554",8379747360,"","21","1","a minute","Jul 23rd, 2016 (UTC)","Jul 23rd, 2016 (UTC)","0","$0.00",8379747360,"","","Ensenada","Mexico","Apple iPod","Apple iPod Touch 5G","","189.202.70.159","Spanish","amplitude-ios/3.8.2","ios 9.1","","iOS","Estado de Baja California","3.5.1","3.5.1",NA,NA,"","false",0,0,"false",11,"false"
"2403","V2555",7702119200,"","12","1","a few seconds","Jul 1st, 2016 (UTC)","Jul 1st, 2016 (UTC)","0","$0.00",7702119200,"CloudKit-155b170c01d11cb4c496fb09389579eff6ca62ac6674b2b614380ed78f28d343d145d0591bca50ad231a96429a46b02ab730cf4fa615512d043ba556253d1cc4","中国移动","Qingdao","China","Apple iPhone","iPhone SE","","117.136.78.86","Chinese","amplitude-ios/3.7.0","ios 9.3.2","","iOS","Shandong","3.3.3","3.3.3",NA,NA,"","false",0,0,"true",0,"false"
"2404","V2556",7751933024,"7819335540","344","8","30 minutes","Jul 2nd, 2016 (UTC)","Jul 5th, 2016 (UTC)","0","$0.00",7751933024,"CloudKit-0163951ef9faafb1c5a076c199426251e2726d64b77dd24806010e505d4d34615848f73755de1e0bad9f58750ff6dfcbe378ce6727a24ecc2e01297ed229e5cc","giffgaff","Cardiff","United Kingdom","Apple iPhone","Apple iPhone 5","","2.102.115.236","English","amplitude-ios/3.8.1","ios 9.3.2","","iOS","Cardiff","3.4.0","3.4.0",NA,NA,"","false",207,0,"true",2,"false"
"2405","V2557",6591119072,"","66","5","5 minutes","Feb 8th, 2016 (UTC)","Jul 13th, 2016 (UTC)","0","$0.00",6591119072,"CloudKit-146fc7b314a5e2ac29cb216263961bef96fbefd88c393f8a62fcb406116eed719c00b1e346db75e9959b91b059071be9e8ca4d22dfd995fd0fd8d331299429e9","3 ITA","Tradate","Italy","Apple iPhone","Apple iPhone 5","","37.227.252.167","Italian","amplitude-ios/3.7.0","ios 9.3.2","","iOS","Provincia di Varese","","3.3.3",NA,NA,"","false",1355,0,"true",8,"false"
"2406","V2558",6590964768,"7610919945","58","1","6 minutes","Feb 5th, 2016 (UTC)","Jun 28th, 2016 (UTC)","0","$0.00",6590964768,"CloudKit-61f74bca6ba68b94dff3bc77b547ffd85424e4288589fd600c73683e4cd3f2362070df59970b38368498c150bb363c7863f34dfb44b37416d88c22f2756f7990","TRUE-H","Huai Khwang","Thailand","Apple iPhone","Apple iPhone 6","","223.24.24.123","English","amplitude-ios/3.7.0","ios 9.3.2","","iOS","Bangkok","","3.3.3",NA,NA,"","false",693,0,"true",1,"false"
"2407","V2559",5952606112,"",NA,NA,"","","",NA,"",5952606112,"","Beeline","Nal'chik","Russia","Apple iPhone","Apple iPhone 6s","","31.41.59.211","Russian","amplitude-ios/3.8.2","ios 9.3.3","","iOS","Kabardino-Balkarskaya Respublika","3.3.2","3.5.1",NA,NA,"","false",234,0,"true",182,"false"
"2408","V2560",7788891808,"","3","1","a few seconds","Jul 4th, 2016 (UTC)","Jul 4th, 2016 (UTC)","0","$0.00",7788891808,"CloudKit-6c3f699aa4b1f7e0f6a4d5ba12d869b7c91298e194605602d9f2724bdc179162be858cd302150751de9be4c614c94aa1cf8f1c41e9a878c54c0598c1bd0a9925","","Beijing","China","Apple iPad","Apple iPad 3","","114.252.254.197","Chinese","amplitude-ios/3.8.1","ios 9.3.2","","iOS","Beijing","3.4.0","3.4.0",NA,NA,"","false",0,0,"false",0,"false"
"2409","V2561",5972079776,"7862440778","123","9","12 minutes","May 5th, 2016 (UTC)","Jul 6th, 2016 (UTC)","0","$0.00",5972079776,"CloudKit-9f11478ef5c64126914616cda96ed2f32d9769322e152e9bfac2aee09c65a3632dcd3125be669755a066a90e1eb0fa85f5cc3a4e8943607342e7df1b69059991","T-Mobile NL","Hilversum","Netherlands","Apple iPhone","Apple iPhone 6 Plus","","213.46.53.221","Dutch","amplitude-ios/3.8.1","ios 9.3.2","","iOS","North Holland","3.3.2","3.4.0",NA,NA,"","false",0,65,"false",0,"false"
"2410","V2562",7127613728,"","59","2","4 minutes","Jun 12th, 2016 (UTC)","Jul 18th, 2016 (UTC)","0","$0.00",7127613728,"615C9725-8183-444D-809C-95FDCC56E2DF","Sprint","Jacksonville","United States","Apple iPhone","Apple iPhone 6s","Jacksonville, FL","73.35.127.137","English","amplitude-ios/3.8.2","ios 9.3.2","","iOS","Florida","3.3.3","3.5.0",NA,NA,"","true",472,0,"true",14,"false"
"2411","V2563",7970501792,"","41","2","4 minutes","Jul 10th, 2016 (UTC)","Jul 12th, 2016 (UTC)","0","$0.00",7970501792,"CloudKit-4c2a00ce06ab98d00cb874c7e3e5f599879d06d09eb60a28838d65cf2a561a07ab6d745535dedfdee9e14e62f7cfa4236b64f9e5f8b1ebf1535e978ef280f34c","T-Mobile","Hollywood","United States","Apple iPhone","Apple iPhone 6s","Miami-Ft. Lauderdale, FL","208.54.85.250","English","amplitude-ios/3.8.1","ios 9.3.2","","iOS","Florida","3.4.0","3.4.0",NA,NA,"","false",131,0,"true",2,"false"
"2412","V2564",6220422944,"","6","2","a few seconds","May 14th, 2016 (UTC)","Jul 2nd, 2016 (UTC)","0","$0.00",6220422944,"CloudKit-48c3d08fc357ae89c22a2b691478d59ae2429824370196cbdf9761dda030a3b4231f8dd98aafb42a1cc11b456d2372af3dd35f6b82fca73ce05732229eca9a66","Telekom.de","Erlangen","Germany","Apple iPhone","Apple iPhone 6 Plus","","84.57.77.210","German","amplitude-ios/3.8.1","ios 9.3.2","","iOS","Bavaria","3.3.3","3.4.0",NA,NA,"","false",5091,0,"true",1,"false"
"2413","V2565",8401570144,"","61","1","2 minutes","Jul 24th, 2016 (UTC)","Jul 24th, 2016 (UTC)","0","$0.00",8401570144,"","Carrier","Karaj","Iran","Apple iPhone","Apple iPhone 6","","2.179.9.97","English","amplitude-ios/3.8.2","ios 9.3.2","","iOS","Alborz","3.5.1","3.5.1",NA,NA,"","false",0,0,"false",11,"false"
"2414","V2566",8124906656,"","84","1","7 minutes","Jul 15th, 2016 (UTC)","Jul 15th, 2016 (UTC)","0","$0.00",8124906656,"","POST","","Luxembourg","Apple iPhone","Apple iPhone 6s","","212.24.209.204","French","amplitude-ios/3.8.2","ios 9.3.2","","iOS","","3.5.0","3.5.0",NA,NA,"","false",0,0,"false",11,"false"
"2415","V2567",7764894368,"","5","2","a few seconds","May 9th, 2016 (UTC)","Jul 3rd, 2016 (UTC)","0","$0.00",7764894368,"","TIM","Rome","Italy","Apple iPhone","Apple iPhone 5","","5.169.128.110","Italian","amplitude-ios/3.8.1","ios 9.3.2","","iOS","Rome","3.3.3","3.4.0",NA,NA,"","false",3663,0,"true",0,"false"
"2416","V2568",8182641312,"","1","1","a few seconds","Jul 17th, 2016 (UTC)","Jul 17th, 2016 (UTC)","0","$0.00",8182641312,"","EE","Alaior","Spain","Apple iPhone","Apple iPhone 5","","213.0.79.150","English","amplitude-ios/3.8.1","ios 9.3.2","","iOS","Balearic Islands","3.4.0","3.4.0",NA,NA,"","false",0,0,"false",0,"true"
"2417","V2569",7866322208,"","37","2","2 minutes","Jul 7th, 2016 (UTC)","Jul 22nd, 2016 (UTC)","0","$0.00",7866322208,"CloudKit-f7cfb6bd8e316ba600068758068db9009edd247950b973fb8115075d04f3990fae0d93d28bf39f8e7188005bf46be89c8decf7d4d55068ecbc8753a756512afe","TELUS","Granby","Canada","Apple iPhone SE","","","96.21.166.156","French","amplitude-ios/3.8.2","ios 9.3.2","","iOS","Quebec","3.4.0","3.5.1",NA,NA,"","false",213,1,"true",11,"false"
